CustomerID,Recency,Frequency,Monetary,Cluster
14873,209,1,519.6800000000001,1
14875,107,2,1465.3199999999997,0
14878,12,9,1485.5400000000002,0
14880,76,3,706.1900000000002,0
14881,19,1,255.4,0
14882,26,2,589.7,0
14883,18,6,761.5899999999999,0
14885,131,1,765.3199999999999,0
14886,252,1,364.79999999999995,1
14887,78,1,1862.0,0
14888,206,1,369.2,1
14889,335,1,135.9,1
14890,253,1,125.65,1
14891,147,2,554.38,1
14893,9,2,1237.8500000000001,0
14894,84,1,655.7499999999999,0
14895,7,20,11138.71,0
14896,204,2,468.77000000000004,1
14897,7,4,1366.38,0
14898,22,6,1303.52,0
14901,10,9,1421.29,0
14902,25,1,332.66,0
14903,20,5,2810.63,0
14904,1,2,1025.4399999999998,0
14905,157,2,616.15,1
14907,2,7,3501.1000000000004,0
14908,73,1,277.8,0
14910,2,4,434.35,0
14911,0,201,143825.06,2
14912,16,2,867.85,0
14913,35,4,1227.43,0
14915,90,2,307.48,0
14916,70,4,1268.98,0
14918,115,2,1610.1499999999996,0
14920,212,2,977.77,1
14921,29,2,1316.0700000000002,0
14923,50,1,749.1,0
14924,245,1,310.05,1
14929,31,1,223.88,0
14930,108,3,2372.8599999999997,0
14931,4,5,1257.68,0
14932,365,1,363.53,1
14934,81,2,1890.94,0
14935,296,1,1784.71,1
14936,33,8,8137.020000000001,0
14937,56,3,1621.8800000000003,0
14944,29,12,5900.25,0
14946,13,1,100.9,0
14947,71,2,290.82000000000005,0
14948,22,6,1101.9699999999998,0
14950,18,1,371.2,0
14951,78,1,311.69000000000005,0
14952,59,11,8099.489999999999,0
14953,24,1,289.82000000000005,0
14954,11,1,336.16999999999996,0
14957,252,1,58.49000000000001,1
14958,146,3,499.68,1
14959,63,4,695.4199999999998,0
14960,7,2,221.26999999999998,0
14961,10,9,7044.68,0
14962,270,1,126.7,1
14963,9,5,1487.8,0
14964,246,1,206.20999999999998,1
14965,95,2,599.0,0
14966,14,1,191.32,0
14967,49,1,463.8,0
14968,29,1,147.59000000000003,0
14970,67,4,1592.06,0
14971,34,3,1116.5700000000002,0
14972,127,1,114.77,0
14973,106,3,1314.4499999999998,0
14974,36,1,114.39,0
14975,56,1,279.94,0
14976,56,7,790.86,0
14978,71,5,1931.42,0
14981,245,1,102.12,1
14984,18,2,213.27,0
14985,197,2,296.75,1
14987,15,2,326.4,0
14988,211,1,334.53999999999996,1
14995,38,2,233.23000000000002,0
14997,45,3,546.2,0
14998,169,2,429.87,1
15000,47,1,490.52000000000004,0
15002,115,4,1641.7599999999998,0
15004,146,1,1246.3200000000002,1
15005,15,28,6316.57,0
15006,50,1,502.09000000000003,0
15007,158,1,156.91000000000003,1
15009,11,3,1261.78,0
15010,35,1,308.94,0
15012,53,2,423.04,0
15014,42,2,260.16999999999996,0
15016,172,1,170.04,1
15017,33,1,125.58000000000001,0
15018,38,3,496.21,0
15019,266,1,265.99999999999994,1
15021,8,9,1914.8200000000002,0
15022,11,4,905.0400000000001,0
15023,2,11,6802.76,0
15024,9,10,1661.33,0
15025,32,1,377.01,0
15026,79,3,469.0,0
15027,30,4,1066.15,0
15028,7,4,627.1300000000001,0
15030,71,2,518.28,0
15031,3,4,668.1400000000001,0
15032,255,3,4959.1,1
15033,4,10,2586.67,0
15034,15,8,4308.610000000001,0
15035,89,1,252.73000000000002,0
15036,71,3,465.5499999999999,0
15038,58,6,705.49,0
15039,9,47,19914.44,0
15041,169,1,180.35000000000002,1
15042,198,1,135.93,1
15043,30,1,537.0,0
15044,18,17,7700.23,0
15045,151,2,735.6600000000001,1
15046,8,15,5213.769999999999,0
15047,269,1,343.61999999999995,1
15048,64,4,384.05,0
15049,273,1,121.17000000000002,1
15050,24,3,1782.09,0
15051,22,3,1391.6100000000001,0
15052,318,1,215.78,1
15053,4,3,697.7900000000001,0
15054,11,2,302.1,0
15057,274,2,1489.5,1
15058,24,11,2124.9900000000002,0
15059,40,9,1337.7199999999998,0
15060,7,4,303.09000000000003,0
15061,3,48,54534.14,2
15062,70,4,987.8599999999999,0
15063,212,1,370.79999999999995,1
15065,37,4,3158.13,0
15066,52,1,893.59,0
15067,77,3,1744.76,0
15068,45,2,553.36,0
15069,178,1,1109.5300000000002,1
15070,372,1,106.2,1
15071,93,2,982.0700000000002,0
15073,9,3,1043.4099999999999,0
15074,104,1,748.87,0
15075,77,1,773.03,0
15076,172,1,880.8499999999999,1
15078,6,32,9743.11,0
15079,212,4,895.61,1
15081,21,5,504.79999999999995,0
15083,256,1,88.19999999999999,1
15087,281,1,306.93999999999994,1
15088,20,2,1160.0699999999997,0
15089,9,6,2420.84,0
15090,307,1,381.32,1
15091,67,1,480.71,0
15092,214,2,457.80999999999995,1
15093,17,6,4597.0199999999995,0
15095,103,4,1370.6,0
15096,42,1,219.39,0
15097,3,1,248.07999999999998,0
15098,181,3,39916.5,1
15099,83,1,410.48,0
15100,333,3,876.0,1
15101,8,2,317.53,0
15103,30,2,703.3599999999999,0
15104,196,2,1027.44,1
15105,17,7,2298.9300000000003,0
15106,17,5,1422.52,0
15107,310,6,319.5,1
15108,141,4,1300.25,0
15109,245,1,484.9500000000001,1
15110,23,4,996.1,0
15111,28,3,1567.4799999999998,0
15113,9,3,3609.33,0
15114,29,10,2760.5599999999995,0
15115,17,1,340.11,0
15116,17,4,1352.75,0
15117,14,5,1551.7800000000002,0
15118,133,1,244.8,0
15119,245,1,266.4,1
15120,133,1,358.8199999999999,0
15121,49,2,457.72,0
15122,113,3,1633.78,0
15123,6,2,2199.3100000000004,0
15124,22,2,184.19000000000003,0
15125,24,15,11528.480000000001,0
15127,65,1,406.53000000000003,0
15128,59,4,1471.0,0
15129,49,11,3447.4,0
15130,169,1,330.11000000000007,1
15132,17,5,977.93,0
15133,127,3,982.4199999999998,0
15134,14,8,1387.99,0
15135,238,1,139.04999999999998,1
15136,2,4,1286.7,0
15139,239,2,178.96,1
15140,51,7,2354.25,0
15142,45,1,498.74000000000007,0
15143,225,1,259.45000000000005,1
15144,7,17,6580.4400000000005,0
15145,3,4,1194.7300000000002,0
15146,164,2,1327.1599999999999,1
15147,239,1,623.5,1
15148,10,1,301.29,0
15149,133,1,520.8,0
15150,16,10,5314.469999999999,0
15152,9,13,4745.6900000000005,0
15153,30,1,329.25,0
15154,74,1,296.42,0
15156,0,3,961.49,0
15157,3,3,1936.0700000000004,0
15158,44,1,401.4000000000001,0
15159,1,30,18641.010000000002,0
15160,356,1,158.16000000000003,1
15163,17,2,304.4699999999999,0
15164,68,3,843.0499999999998,0
15165,372,1,487.75,1
15167,320,1,163.00000000000003,1
15168,25,1,106.56,0
15171,330,1,1289.5,1
15172,8,5,1624.05,0
15174,322,1,135.75,1
15175,71,1,224.14000000000004,0
15178,259,1,40.5,1
15179,17,5,2206.9500000000007,0
15180,366,1,87.5,1
15181,65,3,689.48,0
15182,153,2,622.8499999999998,1
15184,28,2,406.76,0
15185,69,1,310.62,0
15186,13,2,411.41,0
15187,1,16,4777.18,0
15189,0,41,16225.390000000003,0
15192,119,3,1044.3200000000002,0
15193,60,1,499.31999999999994,0
15194,2,15,7616.530000000001,0
15195,2,1,3861.0,0
15197,10,3,1079.6100000000001,0
15198,91,2,193.64,0
15199,58,4,1268.7,0
15201,86,5,1236.54,0
15203,25,6,1827.8,0
15204,356,1,316.58,1
15205,84,2,653.24,0
15206,9,4,420.3,0
15208,0,5,870.12,0
15210,224,1,331.18,1
15211,59,2,894.41,0
15212,240,1,101.8,1
15213,318,2,328.35,1
15214,1,8,1661.44,0
15215,46,3,734.9399999999999,0
15216,87,1,96.6,0
15218,10,11,5756.89,0
15219,175,1,305.75,1
15220,51,6,1778.9599999999996,0
15221,365,1,403.25,1
15222,318,1,585.0,1
15223,225,2,755.75,1
15224,357,2,322.0799999999999,1
15225,233,1,409.4000000000001,1
15226,310,1,154.41,1
15227,36,5,1219.4,0
15228,65,4,3386.71,0
15230,238,2,429.6,1
15232,112,2,612.0600000000001,0
15234,276,1,197.00000000000006,1
15235,217,12,2247.51,1
15236,298,1,321.04999999999995,1
15237,1,4,1412.3200000000002,0
15238,28,3,1071.99,0
15239,9,2,780.59,0
15240,44,5,1706.57,0
15241,66,8,1756.44,0
15243,73,1,316.68,0
15244,64,2,631.5699999999999,0
15245,133,3,2515.84,0
15246,237,2,514.1500000000001,1
15247,121,1,356.0,0
15249,31,13,6688.459999999999,0
15251,8,11,10484.99,0
15252,35,2,740.78,0
15253,15,5,918.1999999999998,0
15254,126,1,300.36,0
15255,66,1,890.85,0
15256,148,1,98.45,1
15257,282,1,317.15,1
15258,168,2,623.1600000000001,1
15260,99,7,1810.77,0
15261,134,1,254.81999999999996,0
15262,323,1,178.95000000000002,1
15263,106,1,156.50999999999996,0
15264,63,1,393.7400000000001,0
15265,150,2,1506.12,1
15266,337,1,119.30000000000001,1
15267,21,5,1717.36,0
15269,23,1,408.8,0
15270,15,7,2379.49,0
15271,6,15,2507.07,0
15272,56,2,721.94,0
15274,3,2,716.57,0
15275,37,1,615.14,0
15276,65,1,135.31,0
15277,46,1,255.9,0
15279,354,1,290.51,1
15280,171,1,113.12,1
15281,58,9,2332.1499999999996,0
15286,49,1,240.55,0
15287,21,2,486.69,0
15288,42,5,2306.52,0
15289,28,3,939.78,0
15290,4,18,7943.22,0
15291,25,15,4668.300000000001,0
15292,200,1,180.94,1
15296,50,6,3672.8599999999997,0
15297,9,3,641.94,0
15298,1,12,4799.9,0
15299,66,7,4507.01,0
15300,63,1,496.43999999999994,0
15301,50,12,5070.349999999999,0
15303,289,1,574.02,1
15304,60,8,694.4000000000002,0
15306,63,3,1174.35,0
15307,95,1,205.3,0
15308,273,1,310.46999999999997,1
15311,0,91,60767.899999999994,2
15312,74,4,924.85,0
15313,109,1,52.0,0
15314,198,1,327.96999999999997,1
15315,63,2,570.5,0
15316,326,1,165.0,1
15318,3,1,312.62,0
15319,283,1,204.5,1
15320,43,1,267.13000000000005,0
15321,70,3,2748.3100000000004,0
15322,85,1,679.68,0
15325,103,1,162.29000000000002,0
15326,333,1,311.7099999999999,1
15327,52,1,208.75,0
15329,38,3,1049.7,0
15330,31,2,714.9599999999999,0
15332,365,4,1661.06,1
15333,207,1,1028.56,1
15334,156,3,351.67,1
15335,53,1,173.97,0
15339,65,2,574.0699999999999,0
15341,80,1,2020.52,0
15342,129,1,406.09,0
15343,86,1,364.5,0
15344,0,3,563.9399999999999,0
15345,45,1,393.53999999999996,0
15346,332,1,252.42000000000002,1
15347,365,1,201.59999999999997,1
15348,71,1,158.04,0
15349,157,2,473.80999999999995,1
15350,372,1,115.65,1
15351,11,7,1960.11,0
15353,254,2,777.0200000000002,1
15355,28,2,277.05000000000007,0
15356,30,10,2766.5,0
15358,4,22,8347.2,0
15360,39,1,427.92999999999995,0
15361,361,1,418.9200000000001,1
15363,372,1,326.0,1
15364,95,2,913.1900000000002,0
15365,25,7,2314.32,0
15366,74,2,602.5100000000001,0
15367,56,4,1877.5900000000004,0
15368,20,1,446.94000000000005,0
15370,40,7,2386.05,0
15372,136,1,2007.4,0
15373,7,12,2415.9100000000003,0
15374,128,1,168.0,0
15376,39,3,1233.3599999999997,0
15379,168,7,3703.29,1
15380,8,5,1690.26,0
15381,213,2,596.85,1
15382,14,6,5955.709999999999,0
15384,169,2,642.41,1
15385,39,1,316.88,0
15386,185,1,394.14,1
15388,269,1,140.54,1
15389,171,1,500.0,1
15392,4,4,1535.5299999999997,0
15393,15,2,231.86,0
15394,9,4,2183.5400000000004,0
15395,325,1,107.45,1
15396,112,1,288.17999999999995,0
15397,289,1,94.0,1
15398,15,2,1345.5300000000002,0
15399,0,3,815.77,0
15400,91,5,716.2,0
15402,148,2,626.77,1
15405,188,1,349.1,1
15406,30,2,510.71000000000004,0
15407,33,4,1056.44,0
15408,263,1,267.18,1
15410,83,8,3450.8400000000006,0
15411,25,4,1358.88,0
15412,170,1,190.53,1
15414,9,3,774.9,0
15415,312,1,572.81,1
15416,64,4,3984.3199999999997,0
15417,84,1,508.80000000000007,0
15419,24,1,135.86,0
15421,58,4,950.36,0
15422,322,2,97.7,1
15423,37,1,43.5,0
15424,253,2,383.34000000000003,1
15426,18,5,1447.3900000000003,0
15427,32,3,1483.14,0
15428,14,1,93.78,0
15429,26,2,397.35,0
15432,22,1,171.19,0
15433,213,2,533.3,1
15434,7,5,1041.48,0
15435,21,1,149.29000000000002,0
15436,11,3,1122.5300000000002,0
15437,261,1,200.16,1
15438,130,1,156.57999999999998,0
15440,54,3,383.68,0
15442,248,1,594.0,1
15443,1,7,3236.9100000000003,0
15444,8,2,1418.2600000000002,0
15445,263,1,113.5,1
15447,330,1,155.17000000000002,1
15448,312,1,494.64,1
15449,25,3,974.5200000000001,0
15450,29,1,429.84,0
15452,29,3,538.7299999999999,0
15453,1,7,1388.37,0
15454,361,1,179.10000000000002,1
15456,282,3,447.22,1
15457,261,1,237.07,1
15458,24,1,161.64,0
15460,353,1,216.76,1
15462,93,3,234.6,0
15463,28,1,126.14,0
15464,337,1,1048.85,1
15465,19,18,7354.619999999999,0
15466,84,1,334.53000000000003,0
15467,8,3,524.88,0
15468,50,2,467.51,0
15469,49,2,538.55,0
15471,1,1,469.4799999999999,0
15472,112,1,371.56000000000006,0
15473,13,7,1771.2,0
15475,76,1,454.10999999999996,0
15478,39,2,1441.4199999999998,0
15480,115,1,905.5,0
15482,15,12,11054.960000000001,0
15483,160,4,233.81,1
15484,0,4,3594.3100000000004,0
15485,29,3,2575.0,0
15488,92,1,91.32000000000001,0
15489,22,3,1134.28,0
15491,94,6,3100.09,0
15492,27,2,659.4599999999998,0
15493,32,5,2001.8000000000002,0
15494,20,2,1299.23,0
15497,17,2,1262.2,0
15498,2,27,13316.400000000001,0
15500,7,4,1131.5600000000002,0
15502,15,12,10384.93,0
15503,362,1,147.09,1
15504,80,1,52.83,0
15505,52,5,3610.96,0
15506,22,3,979.26,0
15507,171,1,492.36000000000007,1
15508,188,6,1000.2700000000001,1
15510,330,1,250.0,1
15511,11,5,909.23,0
15512,155,2,121.0,1
15513,32,19,14758.220000000001,0
15514,11,11,4139.460000000001,0
15516,44,3,62.43,0
15517,232,1,267.03000000000003,1
15518,63,8,1942.45,0
15520,1,1,343.5,0
15521,39,8,3000.2000000000003,0
15522,32,2,398.84000000000003,0
15523,83,1,412.01,0
15524,24,1,440.0,0
15525,1,3,825.92,0
15526,32,2,148.44000000000003,0
15527,18,8,2429.7800000000007,0
15528,253,1,229.32999999999998,1
15529,22,11,3995.23,0
15530,21,4,1502.3500000000004,0
15531,7,2,2007.4399999999996,0
15532,24,4,1580.93,0
15533,18,3,807.57,0
15535,172,4,536.4000000000002,1
15537,162,1,110.92000000000002,1
15539,6,1,538.4599999999999,0
15540,10,1,213.3,0
15541,113,1,85.13,0
15543,287,1,127.86,1
15544,8,9,3546.7100000000005,0
15545,53,2,292.71999999999997,0
15547,6,14,4954.84,0
15549,76,3,1693.2599999999998,0
15550,3,4,575.6300000000002,0
15551,36,1,436.05999999999995,0
15552,216,1,90.12,1
15553,59,1,437.23,0
15554,277,1,217.2,1
15555,11,16,4805.17,0
15556,23,1,279.77,0
15557,28,1,473.65,0
15561,11,4,800.5899999999999,0
15562,351,1,134.55,1
15563,21,4,1400.44,0
15565,49,2,173.16000000000003,0
15567,18,1,186.01000000000002,0
15568,2,3,758.29,0
15569,103,5,1375.71,0
15570,6,12,4165.52,0
15571,11,4,650.4300000000001,0
15572,4,7,2552.86,0
15573,31,2,607.45,0
15574,177,4,702.25,1
15576,37,1,940.6700000000001,0
15577,150,3,258.88,1
15578,161,1,127.1,1
15579,68,2,348.59999999999997,0
15581,120,13,3679.9700000000003,0
15582,24,3,682.9100000000001,0
15584,23,4,725.11,0
15585,176,1,455.3,1
15587,49,4,913.6800000000001,0
15589,255,3,478.53,1
15592,46,1,388.58,0
15593,70,1,199.8,0
15594,15,5,1771.7800000000002,0
15596,100,5,1406.5900000000001,0
15597,34,1,324.57,0
15598,52,1,240.68,0
15599,26,2,761.74,0
15601,10,14,6776.56,0
15602,7,9,1297.8700000000001,0
15603,78,1,48.480000000000004,0
15604,51,1,216.39,0
15605,35,5,1198.23,0
15606,60,9,2920.1600000000003,0
15607,336,1,104.76,1
15608,27,4,1093.68,0
15609,183,1,298.48,1
15610,51,1,112.46,0
15611,9,13,1591.4500000000003,0
15612,35,2,195.15,0
15615,9,23,10399.74,0
15618,32,4,776.8510000000001,0
15619,10,1,336.4,0
15620,56,3,1553.1799999999998,0
15621,3,4,1293.03,0
15622,42,9,3709.5600000000004,0
15623,140,1,301.03000000000003,1
15624,116,4,588.13,0
15625,103,4,1534.26,0
15626,74,2,675.8000000000001,0
15628,4,9,2870.24,0
15630,44,2,1186.35,0
15632,15,8,3285.3100000000004,0
15634,16,1,243.55,0
15636,89,2,724.76,0
15637,52,1,223.35999999999999,0
15639,133,1,425.32,0
15640,3,15,12515.66,0
15641,104,4,1887.2,0
15643,191,3,664.0,1
15644,165,4,812.9999999999999,1
15645,18,1,612.01,0
15646,157,3,447.64,1
15648,203,2,657.3500000000001,1
15649,335,2,816.0,1
15651,36,3,646.3,0
15652,90,1,337.74,0
15653,92,2,877.44,0
15654,8,2,922.5300000000001,0
15655,242,1,560.6700000000001,1
15656,44,4,748.5,0
15657,22,1,30.0,0
15658,189,5,1024.1,1
15659,43,1,306.45000000000005,0
15660,24,9,1600.86,0
15661,316,2,309.8,1
15663,105,1,138.14000000000001,0
15664,50,1,386.43,0
15665,167,2,2242.01,1
15667,39,1,301.32000000000005,0
15668,217,1,76.32000000000001,1
15669,39,4,684.34,0
15670,296,1,173.05,1
15671,18,7,2657.13,0
15673,87,4,2881.02,0
15674,72,5,2446.6000000000004,0
15675,80,3,323.69,0
15676,18,3,3435.76,0
15677,48,1,657.23,0
15678,52,1,352.70000000000005,0
15679,23,4,781.2800000000001,0
15680,8,3,1333.6799999999998,0
15681,24,5,1426.16,0
15683,116,1,193.75,0
15687,8,9,2993.1000000000004,0
15689,119,2,254.1,0
15690,3,2,239.76,0
15691,251,1,136.8,1
15692,27,1,191.04000000000002,0
15694,0,14,6479.4,0
15695,266,2,409.98,1
15696,32,8,2736.46,0
15699,17,1,309.6499999999999,0
15700,171,2,696.6799999999998,1
15701,1,4,1542.1399999999999,0
15703,264,1,211.5,1
15704,139,4,2293.62,0
15705,200,1,143.10000000000002,1
15706,63,4,1060.56,0
15707,34,4,945.5799999999998,0
15708,40,7,3364.24,0
15709,283,1,133.25,1
15712,8,5,1072.36,0
15713,142,2,356.7,1
15714,11,2,330.87999999999994,0
15716,145,4,1118.81,0
15717,233,1,150.3,1
15719,32,13,5045.610000000001,0
15720,23,1,598.73,0
15721,11,1,507.08,0
15722,35,5,2222.56,0
15723,364,1,203.10000000000002,1
15724,200,2,218.25,1
15725,14,1,415.25,0
15727,16,7,5178.959999999999,0
15729,212,1,85.0,1
15730,65,3,1120.88,0
15732,211,2,294.11999999999995,1
15733,282,1,162.3,1
15734,114,2,1339.45,0
15737,14,8,1205.12,0
15738,18,16,4812.419999999999,0
15739,65,1,449.12,0
15740,48,1,154.88000000000002,0
15743,15,4,784.4600000000002,0
15744,77,1,34.8,0
15745,18,4,1094.59,0
15746,133,1,196.88000000000002,0
15747,12,3,974.0399999999998,0
15748,39,1,149.30999999999997,0
15749,234,3,44534.3,1
15750,2,8,2465.48,0
15752,39,7,2637.38,0
15753,304,1,79.2,1
15754,50,3,458.57,0
15755,9,6,2364.25,0
15756,60,4,532.96,0
15757,65,2,714.4200000000001,0
15758,24,1,205.25,0
15759,217,3,253.04000000000002,1
15762,64,2,583.75,0
15763,31,2,1086.92,0
15764,87,6,3279.97,0
15766,63,1,315.06,0
15768,115,3,621.8299999999999,0
15769,6,26,56252.72,2
15773,5,1,635.6800000000001,0
15774,68,1,270.79999999999995,0
15775,244,1,104.9,1
15776,132,1,241.62,0
15777,240,4,1047.1100000000001,1
15780,183,3,475.28,1
15781,24,3,345.46000000000004,0
15782,9,3,2614.7400000000002,0
15783,10,1,246.3,0
15785,32,5,2328.9700000000003,0
15786,45,3,4932.2,0
15787,25,3,948.05,0
15789,357,1,351.3,1
15790,9,1,220.85,0
15791,43,2,1612.69,0
15793,14,3,965.6099999999999,0
15795,149,1,610.01,1
15796,0,8,2711.56,0
15797,112,4,2207.4,0
15799,75,3,884.14,0
15800,106,2,699.0799999999999,0
15801,45,3,1063.95,0
15802,142,1,451.42,1
15803,50,1,415.82000000000005,0
15804,0,13,4206.389999999999,0
15805,22,17,5528.4800000000005,0
15806,45,3,784.5799999999999,0
15807,49,3,903.9000000000001,0
15808,305,4,3734.97,1
15809,35,5,515.77,0
15810,78,4,1391.98,0
15811,21,6,2218.62,0
15812,106,5,1801.14,0
15813,207,2,1303.9099999999999,1
15814,16,4,1945.33,0
15815,63,5,2100.6,0
15819,48,4,1905.4500000000003,0
15820,319,1,206.98,1
15821,43,2,570.96,0
15822,2,2,885.4699999999999,0
15823,371,1,15.0,1
15825,171,1,532.94,1
15826,55,3,1654.3100000000002,0
15827,72,14,1836.09,0
15829,98,2,636.1399999999998,0
15830,37,1,576.0,0
15831,57,3,801.76,0
15832,253,1,836.7900000000001,1
15834,69,4,2233.75,0
15835,43,4,954.09,0
15836,49,1,137.37,0
15837,64,1,391.97999999999996,0
15838,10,19,33643.079999999994,0
15839,32,3,1048.49,0
15840,58,2,355.55999999999995,0
15841,72,4,1224.0600000000004,0
15843,303,1,118.95,1
15844,45,1,130.73999999999998,0
15845,17,8,3711.7700000000004,0
15847,37,2,389.2699999999999,0
15850,18,2,238.85,0
15852,186,2,160.70999999999998,1
15853,51,1,110.80000000000001,0
15854,3,12,2974.6499999999996,0
15855,136,5,712.24,0
15856,3,27,16387.57,0
15857,18,1,297.0,0
15858,15,5,1438.8500000000001,0
15860,40,8,977.2099999999998,0
15861,11,8,3165.36,0
15862,7,4,832.88,0
15863,25,2,68.84,0
15864,21,6,1936.3199999999997,0
15865,40,3,895.13,0
15866,100,1,230.53,0
15867,4,15,3812.64,0
15869,276,2,149.64000000000001,1
15870,32,1,354.09,0
15872,14,2,360.93,0
15874,63,7,4405.88,0
15877,1,2,493.28000000000003,0
15880,368,1,343.28,1
15881,311,5,501.39000000000004,1
15882,198,4,516.36,1
15883,1,2,396.47999999999996,0
15885,92,3,379.35,0
15886,59,1,181.09000000000003,0
15888,80,1,168.31,0
15889,156,2,446.87,1
15891,226,1,524.52,1
15894,252,2,263.55,1
15895,149,1,179.17000000000002,1
15897,193,2,222.05,1
15898,0,5,1388.88,0
15899,368,1,56.25,1
15900,23,1,351.11000000000007,0
15901,16,3,363.88000000000005,0
15903,9,7,5126.76,0
15904,7,1,164.68,0
15906,19,7,1567.6899999999998,0
15907,3,3,967.45,0
15909,173,1,191.94,1
15910,0,8,1232.18,0
15912,177,2,264.62,1
15916,15,8,1528.0900000000001,0
15917,247,1,123.10000000000001,1
15918,190,2,334.23,1
15919,19,2,639.8900000000001,0
15920,153,4,167.5,1
15921,172,1,336.03000000000003,1
15922,372,1,369.50000000000006,1
15923,372,1,127.08000000000001,1
15925,193,1,207.14999999999998,1
15930,66,1,426.63000000000005,0
15932,3,8,2495.870000000001,0
15933,20,3,1107.4600000000003,0
15935,238,2,416.86,1
15937,63,1,145.35000000000002,0
15938,111,5,404.58,0
15939,89,15,6115.009999999999,0
15940,310,1,35.8,1
15942,133,1,337.44,0
15944,276,1,325.1,1
15945,364,1,181.0,1
15947,82,1,1708.24,0
15948,7,2,955.24,0
15949,16,2,364.72,0
15950,31,4,1765.51,0
15951,8,2,708.22,0
15952,33,4,806.5699999999999,0
15953,14,8,1659.3799999999999,0
15955,23,14,4416.26,0
15957,31,1,428.89,0
15958,73,1,104.35,0
15963,19,2,470.76000000000005,0
15965,16,4,845.64,0
15967,22,2,418.83,0
15969,2,3,666.0999999999999,0
15970,303,1,314.1,1
15971,17,12,4199.85,0
15973,366,1,307.82,1
15974,38,7,3442.15,0
15975,83,1,371.01,0
15976,164,2,430.94,1
15977,16,2,1054.73,0
15978,76,1,1098.78,0
15980,88,3,2398.8599999999997,0
15981,24,8,3408.48,0
15983,21,4,1475.02,0
15984,2,10,2837.67,0
15985,122,2,1142.42,0
15986,29,1,168.12,0
15987,11,7,1451.2799999999997,0
15988,18,1,158.03,0
15990,43,2,792.1100000000001,0
15992,3,1,41.989999999999995,0
15993,8,7,2797.57,0
15994,54,1,427.07000000000005,0
15996,87,6,1060.68,0
15998,36,5,3089.97,0
16000,2,3,12393.699999999999,0
16003,29,5,2735.37,0
16005,11,4,615.3900000000001,0
16006,210,1,101.4,1
16007,47,4,1701.94,0
16008,23,3,478.78000000000003,0
16009,21,4,992.7100000000002,0
16010,245,3,407.50000000000006,1
16011,7,16,3362.71,0
16012,34,3,1415.29,0
16013,3,47,37130.600000000006,2
16014,37,3,662.3800000000001,0
16015,3,3,705.39,0
16016,2,8,1508.7600000000002,0
16017,46,1,211.88,0
16018,38,2,408.90000000000003,0
16019,46,9,3786.24,0
16020,16,3,851.01,0
16022,259,1,628.2800000000002,1
16023,45,3,719.81,0
16024,11,1,251.24,0
16025,29,1,439.65999999999997,0
16026,42,1,236.09,0
16027,91,6,934.6199999999999,0
16029,38,63,81024.84,2
16030,309,1,331.24,1
16031,91,2,548.94,0
16033,5,20,8816.4,0
16034,195,3,437.70000000000005,1
16036,86,2,758.92,0
16037,269,3,855.0200000000002,1
16038,7,3,471.78,0
16040,64,3,1313.5500000000002,0
16041,30,3,3166.4,0
16042,21,5,1197.2700000000002,0
16043,37,4,773.99,0
16045,119,4,1340.7,0
16048,372,2,256.44000000000005,1
16049,39,3,1111.79,0
16050,173,1,137.89999999999998,1
16052,53,1,362.05999999999995,0
16053,32,2,1511.9500000000003,0
16054,144,1,783.9000000000001,1
16055,220,1,134.8,1
16056,44,1,664.8500000000001,0
16057,15,7,2263.12,0
16059,65,6,1459.8600000000001,0
16062,9,4,1153.62,0
16063,259,1,335.32000000000005,1
16065,364,1,372.09,1
16066,16,5,1521.8700000000003,0
16070,21,2,852.15,0
16071,44,1,326.24,0
16072,287,1,584.32,1
16073,296,1,122.4,1
16076,2,10,2234.73,0
16078,283,1,79.2,1
16079,16,3,1352.0000000000002,0
16080,81,2,217.16000000000003,0
16081,55,5,2806.9,0
16083,100,2,1317.62,0
16084,298,1,436.18,1
16085,22,5,981.51,0
16086,58,5,1121.3899999999999,0
16091,154,2,315.06,1
16092,114,3,817.86,0
16093,106,1,17.0,0
16094,11,4,1078.2299999999998,0
16096,263,1,320.62,1
16097,239,1,185.05,1
16098,87,7,2005.63,0
16099,49,3,731.8999999999997,0
16101,70,1,1290.6999999999998,0
16102,41,3,1842.14,0
16103,6,6,1429.6399999999999,0
16104,61,1,302.36,0
16105,248,1,336.96,1
16106,65,1,108.38,0
16107,17,7,3204.16,0
16108,84,1,842.5,0
16109,218,2,611.8800000000001,1
16110,44,3,1337.48,0
16112,142,4,195.74,0
16113,182,1,161.38,1
16114,170,1,135.75000000000003,1
16115,9,8,1667.97,0
16116,211,1,612.7800000000001,1
16117,189,1,232.21,1
16119,7,2,423.36,0
16120,58,4,1309.14,0
16121,56,2,867.1099999999999,0
16122,72,4,684.42,0
16123,51,1,307.78000000000003,0
16124,316,1,249.0,1
16125,366,1,289.35,1
16126,28,4,6287.77,0
16127,38,1,656.25,0
16128,17,5,1880.22,0
16131,51,6,3506.540000000001,0
16133,3,33,14589.039999999999,0
16134,21,2,618.09,0
16135,262,1,517.5500000000001,1
16136,59,3,709.3800000000002,0
16139,18,3,635.4100000000001,0
16140,65,2,725.1800000000001,0
16141,87,1,620.4,0
16142,249,1,535.3399999999999,1
16143,2,6,2424.94,0
16144,246,1,175.2,1
16145,8,11,3799.4900000000002,0
